"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","Tumor","CenterName","Submission","Consent","RunHash","ReadHash"
"180","SRR4785909","2017-06-20 16:29:13","2016-11-01 18:39:05","93090590","18668472628","93090590","200","5106","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785909/SRR4785909.1","SRX2316140","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1773060","SAMN05963899","simple","9606","Homo sapiens","GSM2371067","no","GEO","SRA488109","public","E83049F457F52EA7EBBCC94281230B34","2FE11BF7F4F6EE2EA9EBC37D47BD93E0"
"181","SRR4785812","2017-06-20 16:29:12","2016-11-01 18:59:29","82396970","16396537773","82396970","198","5768","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR4785812/SRR4785812.1","SRX2316043","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772965","SAMN05963897","simple","9606","Homo sapiens","GSM2370970","no","GEO","SRA488109","public","1406376635EF6E890BA54CAED0897B96","01EC48D4089AAACD2D35671CB034293F"
"182","SRR4785813","2017-06-20 16:29:12","2016-11-01 19:26:32","88181600","17639019724","88181600","200","5396","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785813/SRR4785813.1","SRX2316044","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772971","SAMN05963947","simple","9606","Homo sapiens","GSM2370971","no","GEO","SRA488109","public","311450F85894890FB6CEC64EC070CB41","BC3A6243412145852D30837ADB5935D7"
"183","SRR4785814","2017-06-20 16:29:12","2016-11-01 19:00:24","93945900","18774069322","93945900","199","5782","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785814/SRR4785814.1","SRX2316045","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772967","SAMN05963946","simple","9606","Homo sapiens","GSM2370972","no","GEO","SRA488109","public","4EC43026A4378FB260BEEE5E01CE2C53","8A541F1F8AF9DB285F9DED33A7DA853A"
"184","SRR4785815","2017-06-20 16:29:12","2016-11-01 19:32:11","83807417","16699917015","83807417","199","5148","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785815/SRR4785815.1","SRX2316046","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772966","SAMN05963945","simple","9606","Homo sapiens","GSM2370973","no","GEO","SRA488109","public","12F536113A3F016100BC7A992BD939AD","5418F1707E487478AE5840BE4546F272"
"185","SRR4785816","2017-06-20 16:29:12","2016-11-01 20:22:21","80035499","15942658344","80035499","199","4885","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR4785816/SRR4785816.1","SRX2316047","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772968","SAMN05963944","simple","9606","Homo sapiens","GSM2370974","no","GEO","SRA488109","public","843A358465B967A8C1A4D6E489F9E529","60417C325ECA2CEEF1F63C974B5AB7AF"
"186","SRR4785817","2017-06-20 16:29:12","2016-11-01 19:32:01","80701523","16096276113","80701523","199","4787","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785817/SRR4785817.1","SRX2316048","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772969","SAMN05963943","simple","9606","Homo sapiens","GSM2370975","no","GEO","SRA488109","public","CF4712D9BCEC32715AA512F4A158F868","0FD75E444B59DE419251DC1905464455"
"187","SRR4785818","2017-06-20 16:29:12","2016-11-01 19:26:59","85976962","17109837392","85976962","199","5037","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785818/SRR4785818.1","SRX2316049","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772970","SAMN05963942","simple","9606","Homo sapiens","GSM2370976","no","GEO","SRA488109","public","389322458B1AEF4A8D1CE65B038B7A80","AAC3313DB8A15D5E3148B83200C4ECD8"
"188","SRR4785819","2017-06-20 16:29:12","2016-11-01 19:35:34","85363805","16970737976","85363805","198","5171","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785819/SRR4785819.1","SRX2316050","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772972","SAMN05963941","simple","9606","Homo sapiens","GSM2370977","no","GEO","SRA488109","public","2A3030663B10191008A0AABE707BEED2","7CF0106E89BB6230FA9A6CD0883E47C4"
"189","SRR4785820","2017-06-20 16:29:12","2016-11-01 19:37:20","64012191","12676149689","64012191","198","4675","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785820/SRR4785820.1","SRX2316051","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772973","SAMN05963940","simple","9606","Homo sapiens","GSM2370978","no","GEO","SRA488109","public","A5ED6BFA21D5ADB8766F8C5ACB033975","26D169C4987911878C09EC90979149C7"
"190","SRR4785821","2017-06-20 16:29:12","2016-11-01 19:29:45","90743546","18106517071","90743546","199","5180","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785821/SRR4785821.1","SRX2316052","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772975","SAMN05963939","simple","9606","Homo sapiens","GSM2370979","no","GEO","SRA488109","public","CA5C28459545FD85435C7D189A2294AF","335A410289B2F614C2A5AFA29AED2F11"
"191","SRR4785822","2017-06-20 16:29:12","2016-11-01 18:54:16","78305809","15522168836","78305809","198","5440","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785822/SRR4785822.1","SRX2316053","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772974","SAMN05963938","simple","9606","Homo sapiens","GSM2370980","no","GEO","SRA488109","public","77424D65511FF7D156201FBCB148D39C","154F141BC47065B8A64BEA21A14F3824"
"192","SRR4785823","2017-06-20 16:29:12","2016-11-01 19:13:45","88415330","17646816320","88415330","199","5324","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785823/SRR4785823.1","SRX2316054","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772976","SAMN05963937","simple","9606","Homo sapiens","GSM2370981","no","GEO","SRA488109","public","5FB6FE28070C4E4247D7A4E53D82ABAD","74C2B426CB525E6EBAFF43CE99068334"
"193","SRR4785824","2017-06-20 16:29:12","2016-11-01 19:24:40","80295044","15954996795","80295044","198","5894","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785824/SRR4785824.1","SRX2316055","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772977","SAMN05963936","simple","9606","Homo sapiens","GSM2370982","no","GEO","SRA488109","public","E752D9E88534C84AE77EE2C747C12251","E167207AB32321645C3DCDEA69025373"
"194","SRR4785825","2017-06-20 16:29:12","2016-11-01 19:14:37","89777203","17864435625","89777203","198","5475","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785825/SRR4785825.1","SRX2316056","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772978","SAMN05963935","simple","9606","Homo sapiens","GSM2370983","no","GEO","SRA488109","public","A852B8E0100F3DFA31464C17C38C39BD","F4D8C00CD00F5E952F77122CC39701D9"
"195","SRR4785826","2017-06-20 16:29:13","2016-11-01 18:41:01","87271104","17372034525","87271104","199","7707","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785826/SRR4785826.1","SRX2316057","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772979","SAMN05963934","simple","9606","Homo sapiens","GSM2370984","no","GEO","SRA488109","public","8940F199559659CB67D133440EE341D5","B8EB7CCBD98FBAB05C8E04462818666B"
"196","SRR4785827","2017-06-20 16:29:13","2016-11-01 19:18:45","78074627","15532259107","78074627","198","6314","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785827/SRR4785827.1","SRX2316058","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772983","SAMN05963933","simple","9606","Homo sapiens","GSM2370985","no","GEO","SRA488109","public","93703A3DF955F2D6F0BEB42FE5627019","F4C097609EE4332E2C73114A96F75C9E"
"197","SRR4785828","2017-06-20 16:29:13","2016-11-01 19:28:19","81086858","16058366213","81086858","198","6610","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785828/SRR4785828.1","SRX2316059","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772980","SAMN05963932","simple","9606","Homo sapiens","GSM2370986","no","GEO","SRA488109","public","FD31AFEA20A3B66E167A556626152F69","2AC394F070D0E13767A053D2F91E5842"
"198","SRR4785829","2017-06-20 16:29:13","2016-11-01 19:04:40","80752212","15969998824","80752212","197","5984","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785829/SRR4785829.1","SRX2316060","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772981","SAMN05963931","simple","9606","Homo sapiens","GSM2370987","no","GEO","SRA488109","public","A955AC6170BCB0240CBE1924738A9F14","C87D5E7EEC396440D221D1EADA84C652"
"199","SRR4785830","2017-06-20 16:29:13","2016-11-01 19:17:39","92553585","18521870549","92553585","200","5053","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785830/SRR4785830.1","SRX2316061","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772982","SAMN05963930","simple","9606","Homo sapiens","GSM2370988","no","GEO","SRA488109","public","BD42CB2BCD11C8E3C0A8CCC0E9518145","28252EEE372F98D45F34B5031020CC5C"
"200","SRR4785831","2017-06-20 16:29:13","2016-11-01 19:14:57","73446199","14579351963","73446199","198","6029","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785831/SRR4785831.1","SRX2316062","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772984","SAMN05963929","simple","9606","Homo sapiens","GSM2370989","no","GEO","SRA488109","public","6FF7847DEDA263786B66D1F1057A0BA9","3BD4A564EEE7A8CDE76DBA99B6068E87"
"201","SRR4785832","2017-06-20 16:29:13","2016-11-01 19:34:24","78871921","15667132645","78871921","198","5714","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR4785832/SRR4785832.1","SRX2316063","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772985","SAMN05963928","simple","9606","Homo sapiens","GSM2370990","no","GEO","SRA488109","public","4E70D19F858E755A6368504FBF811A9B","3208A93EC4D10EF0BFB62F7D5CD2DE0C"
"202","SRR4785833","2017-06-20 16:29:13","2016-11-01 19:21:52","76656526","15256871212","76656526","199","5899","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785833/SRR4785833.1","SRX2316064","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772986","SAMN05963927","simple","9606","Homo sapiens","GSM2370991","no","GEO","SRA488109","public","FCB2908A7D6A01A93CE517E0B3E5BB4E","38F68AA90DF975346A5FB8F3497FEBC7"
"203","SRR4785834","2017-06-20 16:29:13","2016-11-01 19:13:26","93185640","18577207231","93185640","199","5790","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785834/SRR4785834.1","SRX2316065","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772987","SAMN05963926","simple","9606","Homo sapiens","GSM2370992","no","GEO","SRA488109","public","AB2D726D2DACFA094E118ADFCB320AB0","C4922E9F3852168489C159D558ABEEB5"
"204","SRR4785835","2017-06-20 16:29:13","2016-11-01 19:45:39","85384623","17042532435","85384623","199","5354","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785835/SRR4785835.1","SRX2316066","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772988","SAMN05963925","simple","9606","Homo sapiens","GSM2370993","no","GEO","SRA488109","public","005BDC3F7A18937355DC6C99CA1899A8","CF58CA6B791C868D3FB790AA1EFB3985"
"205","SRR4785836","2017-06-20 16:29:13","2016-11-01 19:16:42","82229803","16377811546","82229803","199","5590","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785836/SRR4785836.1","SRX2316067","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772989","SAMN05963924","simple","9606","Homo sapiens","GSM2370994","no","GEO","SRA488109","public","62220B60AAB66F80B27DACF149DA0C01","6468127FA8ECA58EA74D9DAE01B83DFE"
"206","SRR4785837","2017-06-20 16:29:13","2016-11-01 19:24:02","89288841","17895328000","89288841","200","4920","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785837/SRR4785837.1","SRX2316068","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772990","SAMN05963923","simple","9606","Homo sapiens","GSM2370995","no","GEO","SRA488109","public","1BD2E3EE912F760B5D29ED53E7CD1FF6","806A6261BF5596AA2D6739E02E922D6D"
"207","SRR4785838","2017-06-20 16:29:13","2016-11-01 19:22:16","91513191","18328794305","91513191","200","5047","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785838/SRR4785838.1","SRX2316069","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772991","SAMN05963922","simple","9606","Homo sapiens","GSM2370996","no","GEO","SRA488109","public","EA810ABEE483F5D50F92CB403A80E27E","0D88FEE6F0A67538F95BE272434440BD"
"208","SRR4785839","2017-06-20 16:29:13","2016-11-01 19:45:26","91675846","18356957576","91675846","200","5105","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785839/SRR4785839.1","SRX2316070","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772992","SAMN05963921","simple","9606","Homo sapiens","GSM2370997","no","GEO","SRA488109","public","67F3F31F1C5B20C27B2C65D41FDC63C1","3A3B5715E25693C09D72DBE3A908D55B"
"209","SRR4785840","2017-06-20 16:29:13","2016-11-01 18:01:06","80442916","15965186896","80442916","198","7001","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785840/SRR4785840.1","SRX2316071","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772993","SAMN05963920","simple","9606","Homo sapiens","GSM2370998","no","GEO","SRA488109","public","0096C21C43DEBA34558A45254ECA19C3","0A88E32EDF678B9270E24D039E09C8AE"
"210","SRR4785841","2017-06-20 16:29:13","2016-11-01 18:37:41","91292736","18212805245","91292736","199","5369","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785841/SRR4785841.1","SRX2316072","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772994","SAMN05963919","simple","9606","Homo sapiens","GSM2370999","no","GEO","SRA488109","public","0B93AF33EA90811955505C76B07B0137","15DB2EC7B93C51FB471E87A1BF2C6BBF"
"211","SRR4785842","2017-06-20 16:29:13","2016-11-01 18:16:17","91188241","18205393887","91188241","199","5173","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785842/SRR4785842.1","SRX2316073","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772995","SAMN05964039","simple","9606","Homo sapiens","GSM2371000","no","GEO","SRA488109","public","E82335387A0F7C1E99B3EE8C472D5407","22F9F297B169EC97AB752AFE2166F5E0"
"212","SRR4785843","2017-06-20 16:29:13","2016-11-01 18:04:31","88153185","17565836291","88153185","199","5486","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785843/SRR4785843.1","SRX2316074","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772997","SAMN05964038","simple","9606","Homo sapiens","GSM2371001","no","GEO","SRA488109","public","1DAA14E1AB69046AC7708C80AEFDE88A","03F85FD38BFBE4BD9B39E783CA9CCDDB"
"213","SRR4785844","2017-06-20 16:29:13","2016-11-01 18:13:27","86185747","17183675418","86185747","199","5177","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785844/SRR4785844.1","SRX2316075","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772996","SAMN05964037","simple","9606","Homo sapiens","GSM2371002","no","GEO","SRA488109","public","A1FD7DEBFCA8099455C1C71CEEF9FADA","C79C2DAFC5C8EF6DB7BD7D8F71E20DD2"
"214","SRR4785845","2017-06-20 16:29:13","2016-11-01 18:14:51","86126910","17191618028","86126910","199","5118","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785845/SRR4785845.1","SRX2316076","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772998","SAMN05964036","simple","9606","Homo sapiens","GSM2371003","no","GEO","SRA488109","public","4EE47AC1C7985A8F80F48BD1C61B74EA","5729A960BCADD008DBFFF991FA0A261C"
"215","SRR4785846","2017-06-20 16:29:13","2016-11-01 18:19:42","97461206","19454549958","97461206","199","5576","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785846/SRR4785846.1","SRX2316077","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1772999","SAMN05964035","simple","9606","Homo sapiens","GSM2371004","no","GEO","SRA488109","public","D7260C0B8DE1D249E651BC801D742AEC","7D736CC3B2B3EAC6C39CEE0DDDD6EE48"
"216","SRR4785847","2017-06-20 16:29:13","2016-11-01 18:11:14","83649009","16624908707","83649009","198","5584","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785847/SRR4785847.1","SRX2316078","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1773000","SAMN05964034","simple","9606","Homo sapiens","GSM2371005","no","GEO","SRA488109","public","49368A0E8AAB78A776E1CB73D11D00D7","22EDA628167F7ECA1067B64BAF6440B5"
"217","SRR4785848","2017-06-20 16:29:13","2016-11-01 18:31:17","95656684","19105516786","95656684","199","5829","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR4785848/SRR4785848.1","SRX2316079","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1773002","SAMN05964043","simple","9606","Homo sapiens","GSM2371006","no","GEO","SRA488109","public","A81A4C2E9A66525A0F695BED124064AC","30B62E330CF51FC04B29DE3F3C92116A"
"218","SRR4785849","2017-06-20 16:29:13","2016-11-01 18:26:37","78676435","15570572174","78676435","197","6076","GCA_000001405.13","https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR4785849/SRR4785849.1","SRX2316080","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED","0","0","ILLUMINA","Illumina HiSeq 2000","SRP092408","PRJNA352076","2","352076","SRS1773001","SAMN05964033","simple","9606","Homo sapiens","GSM2371007","no","GEO","SRA488109","public","FC53718481DD7F4FD989E69D2E72DD4F","87963565CCF9B2BC71515986A131BAF8"
